seqnames	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
chr2	170496428	170519123	22696	+	342.63996478156497	-0.23354978458406137	0.16128802598054195	-1.4480292827952224	0.14760886123331154	0.788720934214633	Pfdn4
chr7	63886351	63938915	52565	-	929.8546499958303	0.5004920126068184	0.25630825742589614	1.9526956237511026	0.050855672567522235	0.5841655324028902	Klf13
chr2	170108643	170148103	39461	-	915.59008959369	0.08369357005240138	0.20874176980506853	0.4009430893038696	0.6884620246236617	0.9850001652251119	Zfp217
chr9	38429455	38432682	3228	+	0	NA	NA	NA	NA	NA	Olfr901
chr1	61638824	62642284	1003461	+	8.566463569601057	0.22931519393623478	0.7781098587292904	0.2947079918904036	0.7682169575493607	0.99019409495233	Pard3b
chr13	97021864	97034362	12499	-	0	NA	NA	NA	NA	NA	1700029F12Rik
chr19	24999534	25202432	202899	+	232.320705762101	0.5306834083273954	0.3100031118460339	1.7118647782831435	0.08692159088987143	0.6861109963517885	Dock8
chr13	55369732	55384687	14956	+	13.810068961958962	-0.0026866716367805518	0.6643558537160491	-0.004044024932952358	0.9967733437373614	0.9996059145123684	Rgs14
chr14	64086234	64097678	11445	+	0	NA	NA	NA	NA	NA	Prss51
chr18	38327535	38339003	11469	-	802.1028064529834	-0.14787305372007623	0.20383912631257195	-0.7254399898345524	0.46818214750240794	0.9608365556376941	Gnpda1
chr17	66336982	66449750	112769	-	1418.4471460807117	0.4479460253768521	0.1839745332402006	2.434826263654684	0.01489894137598472	0.3745826404383236	Mtcl1
chr4	57908483	57916297	7815	-	0	NA	NA	NA	NA	NA	D630039A03Rik
chr6	34412334	34423142	10809	+	0	NA	NA	NA	NA	NA	Akr1b7
chr16	35541145	35664732	123588	+	8.337335641302248	0.21397790947518203	0.9859651307645237	0.21702381027335335	0.82818978920803	0.9934702313253594	Sema5b
chr4	120267079	120287349	20271	-	0.775175617268147	-1.0829886413712517	3.314132577646995	-0.32677891303315454	0.7438351095806541	NA	Foxo6
chr4	12089439	12096243	6805	+	320.3092385344817	-0.033077660625010365	0.1848653269429108	-0.1789284187143717	0.8579939079579997	0.9934702313253594	Rbm12b2
chr5	31697684	32084962	387279	+	425.62917162954386	-0.008224968951860914	0.22550984111625658	-0.036472771703212344	0.97090538929234	0.9988521357470168	Babam2
chr17	32390659	32403583	12925	-	0.6148204718796307	1.8309326264683534	3.4658990976177533	0.5282706088376388	0.5973115280568784	NA	Rasal3
chr6	100833622	100869934	36313	+	1866.8319961357754	0.016269349808333014	0.20729181016563408	0.07848525127612703	0.9374420618078568	0.9988521357470168	Ppp4r2
chr17	27630418	27636669	6252	-	5097.905397160001	-0.256661675021331	0.21128983867056694	-1.214737427205412	0.22446625289449917	0.8616370041872756	Rps10
chr10	79526430	79533796	7367	-	245.0364655325477	-0.03801232998688336	0.18790830059506805	-0.20229191508041902	0.8396885201526001	0.9934702313253594	Plpp2
chr2	48814109	48903269	89161	+	463.1545707192093	-0.0788306557440079	0.1792220881499768	-0.4398489971729419	0.6600464777361261	0.9850001652251119	Acvr2a
chrX	155304199	155305749	1551	-	0.09341886589348748	-0.8770124986578375	3.533811540930396	-0.24817749574357156	0.8039970775614642	NA	Gm650
chr12	112760655	112768990	8336	+	1.3488013098868112	0.34388390051859363	1.9048696807176935	0.18052883302181033	0.8567374207560452	NA	Pld4
chr13	33879816	33905708	25893	-	0.6919963199353028	2.8343486485554843	2.6600640943791225	1.065518930368872	0.28664116370149034	NA	Serpinb6c
chr9	19440266	19446923	6658	+	0	NA	NA	NA	NA	NA	Olfr849
chr7	103851749	103853216	1468	-	0	NA	NA	NA	NA	NA	Hbb-y
chr16	35573321	35573556	236	-	0	NA	NA	NA	NA	NA	Gm5963
chr7	24743983	24760311	16329	-	3.5834941515272485	-0.7751393484762596	1.0975401639948814	-0.7062514647799938	0.48003177060752605	NA	Cd177
chr7	19228334	19256543	28210	+	458.87011860147624	-0.04808080410718615	0.15913345760415037	-0.3021413901958236	0.7625442811619274	0.99019409495233	Opa3
chr7	103841637	103843164	1528	-	0	NA	NA	NA	NA	NA	Hbb-bh1
chr12	76417538	76439492	21955	+	0.11292030248820788	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Ppp1r36
chr18	31942997	31949636	6640	-	0.9089860345708438	0.1140050888867856	1.7688151638071508	0.0644527993763939	0.9486096895618389	NA	Gpr17
chr11	87864000	87875536	11537	-	0	NA	NA	NA	NA	NA	Epx
chr6	47453776	47454320	545	-	2.1509080179695053	-1.3058972601969945	1.586397574385171	-0.823184100431515	0.41040330905633116	NA	A930035D04Rik
chr15	25984366	25998481	14116	+	695.189230781481	-0.21960647340986586	0.23321040798526474	-0.9416666919245799	0.34636331314772584	0.9252579682379943	Zfp622
chr17	17887824	17893952	6129	+	0	NA	NA	NA	NA	NA	Fpr2
chr5	144190286	144194441	4156	+	20.92313423025125	1.033978084455738	0.52554416903026	1.9674427867093378	0.0491321857183046	0.5782257617263752	Bhlha15
chr7	119922671	120095280	172610	-	0.9484751800397997	1.0073220643756164	2.253816915576593	0.44694050231578536	0.6549180192662244	NA	Dnah3
chr16	27307489	27351212	43724	+	0	NA	NA	NA	NA	NA	Ostn
chr13	100651579	100656060	4482	+	614.8046203074902	-0.048487873803214246	0.3192514944504276	-0.15187986476518528	0.8792816896307566	0.9955517837785772	Taf9
chr7	4631495	4659019	27525	-	981.4181290249853	-0.26001136016685245	0.26093005569525246	-0.9964791502230277	0.31901739256143924	0.9174028829798209	Ppp6r1
chr11	54717456	54787675	70220	-	780.6386880920929	-0.4068662313030044	0.22443380547098804	-1.8128562693537669	0.06985399254967992	0.6455552760445069	Cdc42se2
chr16	87376651	87432612	55962	-	1683.5290608802238	0.017369140247448667	0.13208813770493963	0.13149659423806928	0.8953824805862697	0.998029241544408	Ltn1
chr7	126847416	126852705	5290	+	9.764428265492327	-0.9666745219130418	0.8152050631544708	-1.1858053459241942	0.23569917985620642	0.8724525448739534	Doc2a
chr10	121263820	121351278	87459	-	5.126254172440207	0.24366568700382413	1.0702493725089284	0.22767188027647398	0.8199013346451789	NA	Tbc1d30
chr7	47185707	47204920	19214	-	0	NA	NA	NA	NA	NA	Mrgpra6
chr7	103826534	103828096	1563	-	0	NA	NA	NA	NA	NA	Hbb-bs
chr3	90248172	90253612	5441	+	852.7629366822366	-0.1365527001465785	0.14707666205231906	-0.928445738712802	0.35317640207815093	0.9284597017548475	Slc39a1
chr16	30269302	30283256	13955	-	1.7603340027334022	-0.6480379422566955	1.56161150355492	-0.4149802564731842	0.6781563564693833	NA	Lrrc15
chr1	54645340	54926387	281048	-	49.15832230665467	-0.2127914797891281	0.27405575205509675	-0.7764532515498819	0.4374814129733347	0.9526808539625946	Ankrd44
chr14	41943995	42003821	59827	+	1.3032053824846361	-1.9687515446024786	1.75594597973657	-1.1211914075499259	0.2622063964089715	NA	1700024B05Rik
chr9	119901616	120069879	168264	-	0.5174687439757164	-0.6214550007332373	2.557141361006723	-0.24302723744946828	0.8079842974377486	NA	Cx3cr1
chr6	71831331	71877388	46058	+	2577.961702120637	-0.07281758271388045	0.19937970308024203	-0.3652206397587743	0.7149467125776114	0.9879613008863046	Immt
chr7	83932857	84086502	153646	-	1.0536167550972766	-1.625953808850002	1.9596880681217497	-0.8297003157285062	0.40670824290801944	NA	Cemip
chr16	32496265	32561966	65702	+	0.10423532504036488	0.5656600217414357	3.533811540930396	0.16007079471830193	0.8728253069336133	NA	Zdhhc19
chrX	8892382	8894964	2583	+	5.293156231686963	-1.6059296851893028	0.8338164798077325	-1.9259989746899817	0.05410450186975589	0.5996077315213827	B630019K06Rik
chr15	97964200	97970275	6076	+	189.44290807522876	0.23644206190007155	0.24902428980116476	0.9494738930441702	0.34237964389395886	0.9246983038831661	Tmem106c
chrX	86740870	88115645	1374776	-	0	NA	NA	NA	NA	NA	Il1rapl1
chr11	101999652	102028461	28810	-	16.42124793265035	-0.25956337421816955	0.704346653244779	-0.36851651530168406	0.7124881328656201	0.9879613008863046	Mpp3
chr13	12269426	12340760	71335	-	3.5880960786721743	0.13878830180515808	1.6193755203479698	0.08570482884373563	0.9317010633935422	NA	Actn2
chr14	51038459	51041869	3411	-	0	NA	NA	NA	NA	NA	Rnase9
chr16	32142785	32165594	22810	-	25.92882977173794	-0.387614136554395	0.6930195431124637	-0.5593119853641597	0.5759488170665237	0.9775790438821935	Nrros
chr19	22139046	22995410	856365	+	0.20847065008072976	1.2177709077043954	3.5309624778212596	0.34488355946954363	0.7301819108256106	NA	Trpm3
chr12	84038379	84048601	10223	+	8.328698011609815	0.11661701935026927	0.6816387176961677	0.1710833265815894	0.8641582460415347	0.9934702313253594	Acot4
chr14	30654360	30691317	36958	+	144.18206831516014	0.8076540750227565	0.20772798319504965	3.8880369539061874	1.0105824327589966e-4	0.022221584827000603	Rft1
chr7	99219084	99238619	19536	-	23.711330675746176	0.3176140279989692	0.4250387845758574	0.7472589314782497	0.4549072774559835	0.9594748042932003	Mogat2
chr17	6738041	6782784	44744	-	7353.3073189565475	0.06215781439618909	0.09374596915005522	0.6630451950066856	0.5073016091265392	0.9675959233415872	Ezr
chr2	26953563	26964386	10824	-	421.4679616227538	0.09576301727344816	0.18825485553555407	0.5086881663743447	0.6109708183682894	0.9813550612660435	Rexo4
chr4	83525545	83864670	339126	+	64.42300985466686	0.7338308762359411	0.32129818066357674	2.2839559026458263	0.02237412268815275	0.44109264028846423	Ccdc171
chr15	102523843	102625067	101225	-	0	NA	NA	NA	NA	NA	Gm28047
chr3	93442330	93449077	6748	+	6.352886550345554	0.7756460910920981	0.8231013726500729	0.9423457630678141	0.3460156456080343	0.9252579682379943	Tchh
chr14	14171738	14186838	15101	-	0	NA	NA	NA	NA	NA	Olfr720
chr6	13867735	13871518	3784	-	238.0997008600518	-0.3096717264631357	0.17015701043791603	-1.8199175318499343	0.06877156462414341	0.6445832202807092	2610001J05Rik
chr1	171270328	171276896	6569	+	669.8081274046751	0.36910482476700734	0.2005338215119453	1.840611334208383	0.06567853559277066	0.6324829966225946	B4galt3
chr10	70285549	70288176	2628	-	0.5712034490638496	1.5508710635896055	2.4792056597624508	0.6255515985463685	0.5316090942862359	NA	Gm9877
chr1	167308378	167333978	25601	+	616.3938474793682	-0.16427029060544512	0.1784173576228481	-0.920708011788247	0.357202892170252	0.9315038959843409	Tmco1
chr3	141837136	142169425	332290	-	0.5564260248819272	-1.4091946681565222	2.9867374945628273	-0.47181738292095465	0.6370571422516952	NA	Bmpr1b
chr14	54710360	54712174	1815	-	0.28783343698394936	-0.8770124986578379	3.533811540930396	-0.2481774957435717	0.8039970775614641	NA	Cebpe
chr8	71951038	71993792	42755	+	626.2531854550379	-0.07632029544137041	0.2106322711362632	-0.3623390424917221	0.7170986858186897	0.9880552413558297	Zfp961
chr8	85017931	85025281	7351	-	952.7885359608275	-0.07786656505836949	0.12904287807356046	-0.6034162149884933	0.5462318379060969	0.9731813725675164	Asna1
chr16	44085402	44139705	54304	-	1885.117840721404	-0.40925956153346876	0.15870082010662775	-2.578811888045039	0.009914075801372138	0.3022030995088028	Atp6v1a
chr3	10179851	10183929	4079	-	0	NA	NA	NA	NA	NA	Pmp2
chr17	13354572	13377223	22652	+	0.3127059751210947	1.710930362065011	3.4964817525155114	0.48932912658105476	0.6246087034649968	NA	Tcp10c
chr1	84992690	85270566	277877	-	1.5559040184661055	1.5855693836901428	1.6037069215592523	0.9886902415738938	0.3228147187117973	NA	C130026I21Rik
chr15	10560524	10561524	1001	-	0.45191997779433896	0.09269960573783458	3.1675944600074826	0.02926498543554581	0.9766532525087103	NA	Gm8174
chr13	98686235	98694834	8600	-	9.827585251505328	1.309154277648077	1.200741798012512	1.0902879201965079	0.27558633467730126	0.8951708370974474	Tmem171
chr8	72460489	72475226	14738	-	1393.5576459772974	0.07677931863898936	0.14894426582387074	0.5154902621748613	0.606210472561834	0.9804189335496308	Cherp
chr15	85814670	85821734	7065	-	0.23954798016880863	1.3064090365912318	3.525950815348181	0.37051255250201964	0.7110006254796384	NA	Pkdrej
chr16	63543534	63864175	320642	-	0.10423532504036491	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Epha3
chr7	140500849	140507396	6548	-	0	NA	NA	NA	NA	NA	Olfr536
chr7	48908716	49610090	701375	+	3122.48993095227	0.5016181819655837	0.18165932375680632	2.7613126130377843	0.0057569542335741625	0.23323442370007913	Nav2
chr16	73891839	74411825	519987	-	0.5010155875874578	0.6871306046079132	3.052262579458346	0.22512172092672686	0.8218845837898553	NA	Robo2
chr4	96628773	96664154	35382	-	0	NA	NA	NA	NA	NA	Cyp2j5
chr17	71552061	71589533	37473	+	0.8591994288010587	-1.6468019286957483	2.025859651025923	-0.8128904328894577	0.4162808802037752	NA	Spdya
chr2	30286397	30344266	57870	+	2174.3997331575583	-0.17386679823861292	0.20060556345748817	-0.8667097524214893	0.3861010605886097	0.93521780449838	Nup188
chr1	168119364	168432270	312907	-	71.86410677246789	1.015167495325924	0.39330066871063774	2.5811486633215237	0.00984721666300614	0.30113353737886106	Pbx1
chr16	59200352	59203533	3182	-	0	NA	NA	NA	NA	NA	Olfr198
chr3	104013259	104220374	207116	-	418.71694804271715	0.36032510801008616	0.24191052155539297	1.489497462505278	0.13635642104131807	0.7727856407774893	Magi3
chr3	153198266	153725174	526909	-	39.996268966145216	0.5041036214022006	0.43853370564601	1.1495208119968763	0.25034129003591143	0.8802401566680975	St6galnac3
chrX	134187501	134208028	20528	+	0	NA	NA	NA	NA	NA	Arl13a
chr13	8202866	8768747	565882	+	6.693607030736276	-0.5837863326410282	0.853576399792906	-0.6839297956019706	0.4940194981879882	0.9643666576387364	Adarb2
chr8	19123752	19126540	2789	+	0	NA	NA	NA	NA	NA	Defb34
chr8	117158135	117215997	57863	+	637.1697866296327	-0.023224544697384247	0.19182575761778647	-0.12107104377327281	0.9036347641524624	0.9986629336214587	Gan
chr15	90487482	90679432	191951	-	121.76643572251221	0.22040993205489623	0.2379321685873594	0.9263561684975368	0.3542609147803673	0.9291133003507058	Cpne8
chr19	8335371	8405111	69741	-	0	NA	NA	NA	NA	NA	Slc22a30
chr11	51650954	51657681	6728	+	102.14391011378753	-0.3568330692346215	0.28980951504418084	-1.2312676110038108	0.2182227914873685	0.8550664436132298	D930048N14Rik
chr13	23553262	23560686	7425	+	3407.392778237587	-0.09498137565082926	0.29538447414127394	-0.32155168590683064	0.747792350358411	0.99019409495233	Hist1h1d
chr8	84990603	85003349	12747	+	415.5267827451497	0.27171291219712435	0.2064086040463887	1.3163836529607993	0.18804530631001737	0.8304085522195316	Hook2
chr7	90476672	92449247	1972576	+	1.0688223622067254	-0.8880954494442415	1.9833103770988638	-0.4477844011199725	0.6543088022034199	NA	Dlg2
chr6	80018877	80810143	791267	+	0.12648023486169946	-0.8770124986578379	3.533811540930396	-0.2481774957435717	0.8039970775614641	NA	Lrrtm4
chr14	76532814	76556889	24076	-	36.00300269321477	-0.3803991700455832	0.3941952848231007	-0.9650018269911356	0.33454389669411777	0.9226549032298432	Serp2
chr12	21323509	21373632	50124	-	741.6859931342916	0.194186036360368	0.29138536613902366	0.6664234341395147	0.5051404879838167	0.9672733262091322	Adam17
chr19	31868764	31948995	80232	+	0	NA	NA	NA	NA	NA	A1cf
chr7	4844959	4870258	25300	-	11.95058464735794	0.10716488311783628	0.6934356472057454	0.15454192980944345	0.877182453096483	0.9950233908247867	Isoc2b
chr12	76530891	76580488	49598	+	2134.6796842216477	0.0778462880757983	0.19801230959031474	0.3931386297996392	0.6942170939540812	0.9861523710376946	Plekhg3
chr10	73099342	74649737	1550396	+	0.3090902564900699	-2.0251765798608803	3.4858297926829507	-0.5809740292288212	0.5612579571630588	NA	Pcdh15
chr8	104446719	104509910	63192	-	3.877148027343502	0.5822986393687778	0.8778934900041412	0.663290759071503	0.5071443538212813	NA	Terb1
chr9	19493295	19502815	9521	+	0	NA	NA	NA	NA	NA	Olfr851
chr6	72513641	72521707	8067	-	1.1445503988161563	0.12638533786595746	2.171765638151397	0.05819474055844094	0.9535935100506946	NA	Sh2d6
chr12	20990459	21270171	279713	+	442.353653529862	-0.2887215003972838	0.18530303739947085	-1.5581045213784945	0.11920847307897134	0.7501327781967385	Asap2
chr11	58446149	58452923	6775	-	0	NA	NA	NA	NA	NA	Lypd9
chr6	71493894	71510881	16988	+	143.3809761873677	-0.009678260094411958	0.2092785207051486	-0.0462458357494203	0.9631143098873353	0.9988521357470168	Rnf103
chr7	24112314	24127952	15639	+	21.082061080230076	-0.1422356141585853	0.42209048379137337	-0.3369789645124719	0.7361327575398291	0.9894929608619422	Zfp112
chrX	134971372	135009209	37838	-	22.92603312428385	-0.7617625962454773	0.4464773648048946	-1.7061617369524626	0.08797797059750999	0.6897333484365059	Zmat1
chr10	117813871	117846035	32165	-	1512.3854373602294	-0.1467380163701704	0.15982754981311142	-0.9181021453544974	0.3585653918034818	0.9315038959843409	Rap1b
chr4	95049034	95052222	3189	-	283.89355422577717	0.18915339655397095	0.2522136727746489	0.7499728086628283	0.45327108157962964	0.9592028207053067	Jun
chr1	131688695	131715439	26745	+	6.885651217113849	-1.1103409490838312	1.0703025650402687	-1.0374084724743757	0.299545531448571	0.9108657050764852	Rab7b
chr9	67217087	67559703	342617	-	289.44065037427407	0.13480351752105915	0.29240824612541483	0.46101134050522463	0.6447904688768717	0.984999570847098	Tln2
chr7	123123885	123195296	71412	+	3324.4010777877756	0.010535188565837987	0.16980884596572904	0.06204145906488409	0.9505298160154739	0.9988521357470168	Tnrc6a
chr17	29268788	29314065	45278	+	397.4345152661286	-0.18752886508203873	0.2916651086687382	-0.6429595433543156	0.5202503515133511	0.9694685056416864	BC004004
chr18	54888048	54992555	104508	-	32.18135617297705	0.11295961034791492	0.46949492034793244	0.2405981522956692	0.8098665823782382	0.9903835752188638	Zfp608
chr1	140246158	140612067	365910	+	0	NA	NA	NA	NA	NA	Kcnt2
chr13	99421446	99516540	95095	-	2475.7932462038025	-0.09414007859669218	0.20528212330842494	-0.4585887805498386	0.6465294949362943	0.9850001652251119	Map1b
chr6	129647496	129660689	13194	-	0	NA	NA	NA	NA	NA	Klrc2
chr6	73248382	73276911	28530	+	802.8055153867714	-0.15609758872062554	0.20612037854549806	-0.7573127403614257	0.44886251984501435	0.9576473952779827	Suclg1
chr1	151367699	151428455	60757	-	562.4762289984475	0.4231674977329412	0.18062216947668827	2.3428325490662245	0.019137970278651422	0.40845868494827525	Swt1
chr7	104355382	104369884	14503	-	0	NA	NA	NA	NA	NA	Trim30b
chr6	48593883	48599082	5200	+	117.77439126092555	-0.13128630474749972	0.2831606431023796	-0.46364601841941655	0.6429013784514507	0.984999570847098	Repin1
chr17	24508562	24527938	19377	-	1461.5324927289676	0.1521867187256161	0.1920132237651341	0.7925845717364091	0.4280199004908338	0.9480846804610511	Traf7
chr1	136259797	136260873	1077	-	0	NA	NA	NA	NA	NA	Gpr25
chr1	85717083	85778643	61561	-	0.9511817795343926	-0.04009297322297916	2.2529920491487303	-0.01779543484768527	0.9858020466482789	NA	A630001G21Rik
chr6	47920476	47932639	12164	+	181.00239298994626	0.09024144681491447	0.23684221741170783	0.38101926168866196	0.7031889559281475	0.9869581161573078	Zfp212
chr5	120896256	120907521	11266	-	495.99963587383166	0.3130110664187196	0.37874820034970563	0.8264357853838259	0.4085569306644741	0.9423148295861548	Oas1a
chr7	81992002	81992618	617	+	0	NA	NA	NA	NA	NA	4833418N17Rik
chr5	34660379	34755305	94927	+	4.713902596065616	0.8988636675786963	1.005741159874625	0.8937326058036125	0.3714649754800706	NA	Grk4
chr7	102941682	102942575	894	-	0	NA	NA	NA	NA	NA	Olfr573-ps1
chr14	41946433	41948671	2239	-	0	NA	NA	NA	NA	NA	Gm9890
chr8	72443880	72461001	17122	+	102.65208770369344	-1.2877807247624835	0.9619727170963724	-1.3386873680259177	0.1806724702633657	0.8229495042699351	1700030K09Rik
chr10	117750621	117792705	42085	-	1598.6567368349595	0.031848151549298216	0.18059582027325324	0.17635043547026663	0.8600186410816284	0.9934702313253594	Nup107
chr12	4917353	5047394	130042	+	766.3346003270385	0.030714531265853096	0.14028184805412242	0.21894872139125984	0.8266899929237328	0.9934702313253594	Atad2b
chr10	129855367	129858722	3356	+	0	NA	NA	NA	NA	NA	Olfr813
chr8	85007202	85014531	7330	-	1.580166112050408	-0.4849431860661319	1.7076099818772397	-0.2839894303809443	0.7764184806576117	NA	Best2
chrX	106574346	106603679	29334	-	4.434908039254766	-1.0045334851068957	1.4203824181890212	-0.7072274848260017	0.4794251209766645	NA	Cysltr1
chr8	52196065	52197056	992	-	187.42450702585617	0.09682171427949277	0.8783148206987849	0.11023577423236657	0.9122223914158331	0.9986629336214587	Gm9892
chr7	16320234	16387806	67573	-	1915.5737485434547	-0.02644423271059727	0.2321502585574605	-0.11390998603627205	0.9093091493842618	0.9986629336214587	Sae1
chr8	84974484	84978718	4235	-	567.3008467612092	-0.21878287508608038	0.12734924569850936	-1.7179754295838854	0.08580109701358944	0.6834977555659888	Junb
chr6	40491233	40492305	1073	+	3.512042935783419	-0.8970569706863851	1.1052421331137654	-0.8116384128056479	0.4169991429699745	NA	Tas2r137
chr6	71707561	71810710	103150	+	14.727258970980277	0.2939309497426475	0.8158634758251898	0.3602697736227946	0.7186454009253835	0.9883082910593282	Reep1
chrX	138914430	139010532	96103	+	1435.242872276355	0.2679574792993545	0.30815604870225083	0.8695512563450041	0.38454568548504087	0.93521780449838	Nrk
chr6	73017606	73221651	204046	-	1.1079397528466581	-0.6834284970873653	1.8284404566338455	-0.3737767312070723	0.7085704325877463	NA	Dnah6
chr7	122288751	122634402	345652	+	12.339401914861174	-1.8063709071280984	1.0651976147755837	-1.6958082538596986	0.08992219886428002	0.6924455907901365	Prkcb
chr8	33619586	33641967	22382	-	283.3152712087949	-0.24899642550126155	0.3944807962958756	-0.6312003723357543	0.527909518552794	0.971726830756939	Ubxn8
chr13	67762714	67773451	10738	-	6.793923162712344	0.37123862284367093	0.8507121793477002	0.43638569172516756	0.6625569184087556	0.9850001652251119	Gm9894
chr9	108479736	108490530	10795	+	588.7092945126743	0.6331387909691358	0.24991394638299605	2.5334272061745735	0.011295319812640803	0.32463499038280713	Lamb2
chr4	145464204	145467420	3217	+	26.002707528557224	0.5549847202759357	0.5061772432269844	1.0964236889390633	0.2728934018476594	0.8913689564258099	Smarca5-ps
chr4	96516138	96553661	37524	-	0.18683773178697494	-1.4837689286728672	3.5148693841515164	-0.42214055957901453	0.6729224245791614	NA	Cyp2j6
chr11	98795516	98807859	12344	+	866.7343616291771	0.09856919414499768	0.190132901713717	0.5184226046968623	0.6041634465642003	0.9804189335496308	Msl1
chr16	56048338	56190012	141675	+	338.43322766299065	0.28502637157789074	0.2289805840831686	1.2447621824318764	0.21321918107185472	0.8544186622471517	Senp7
chr19	30564489	31765033	1200545	-	2.8213341677121515	-1.4169731282348508	1.0965129145503179	-1.2922539346615487	0.19626921911491382	NA	Prkg1
chr11	68943155	68957480	14326	-	1.7672456382036554	-0.6890599109855153	1.7195714067367973	-0.4007160786030591	0.688629171616912	NA	Arhgef15
chr2	158258094	158284531	26438	+	0	NA	NA	NA	NA	NA	Bpi
chr8	84956610	84969767	13158	-	289.0969514672744	-0.20835757822813344	0.23225435615565784	-0.8971094522269857	0.36966051542836115	0.9335156289191744	Rnaseh2a
chr18	75431224	75697554	266331	-	315.6113166948279	-0.07324860517069487	0.19459288497437716	-0.37641975029220526	0.7066048652822448	0.9871311914015422	Ctif
chr8	121549440	121578806	29367	-	177.37078948643617	0.4239643460822486	0.27384091070539346	1.5482140524224395	0.12157076920350621	0.7548318881128796	Fbxo31
chr19	28258851	28680077	421227	-	140.9767113854744	-0.4552332378460684	0.3116228791669344	-1.4608466459941887	0.1440575313874358	0.7849981555205755	Glis3
chr11	116336353	116413032	76680	-	454.05289120692214	0.28241433676606464	0.5153894811665692	0.54796294275705415	0.58371734812387	0.9788085802077795	Rnf157
chr6	53873279	53978671	105393	-	0	NA	NA	NA	NA	NA	Cpvl
chr13	60174405	60177365	2961	-	12.051668289062041	0.5070775083315154	0.6753962985415638	0.7507851455900597	0.452781970549198	0.9591640629434925	Gas1
chr6	71812997	71826969	13973	-	363.17307873112566	-0.03884595036932408	0.18040370412820456	-0.21532789782253065	0.8295116804209106	0.9934702313253594	Mrpl35
chr7	27119909	27133660	13752	+	0	NA	NA	NA	NA	NA	Cyp2f2
chr13	69702832	69739889	37058	-	14.393008274914894	-1.83254898713823	0.6033710289871838	-3.0371842516441987	0.0023879943965022456	0.15105427568376992	Ube2ql1
chr7	34140688	34169599	28912	-	2176.8717842920296	-0.1463090061596963	0.2696406427348373	-0.5426073928460983	0.5874001477843931	0.9788085802077795	Uba2
chr6	114397936	114483296	85361	+	86.87161739624315	-0.6335361239192064	0.40754300646298897	-1.5545258141406508	0.12005904405712535	0.75105854810085	Hrh1
chr6	53287270	53700376	413107	+	75.71649058627773	-0.6344285194192133	0.5069880584930235	-1.2513677764028508	0.21080032815567956	0.8518719212195534	Creb5
chr6	71271677	71285319	13643	+	381.695720006364	0.16033084519349505	0.17829634387142002	0.8992379861087845	0.36852591105518173	0.9335156289191744	Krcc1
chr1	132509427	132543256	33830	-	1.8386960411262865	0.18654990540990424	1.768366657588207	0.10549277470789399	0.9159848029478344	NA	Cntn2
chr7	75114894	75309262	194369	-	0.10423532504036498	0.5656600217414363	3.533811540930396	0.1600707947183021	0.8728253069336132	NA	Sv2b
chr5	77205107	77211471	6365	-	0.29107305682733975	-0.7624294882384612	3.5148692408603583	-0.2169154628500024	0.8282742268825185	NA	Spink2
chr8	42246911	42247408	498	+	13.355164133623612	-0.3762129724485596	0.629056283940343	-0.5980593184635257	0.5498003536518602	0.9731813725675164	Gm6180
chr9	66814994	66834726	19733	-	38.98784520398968	0.623636252095919	0.36024399816635255	1.7311495965796433	0.08342508642317661	0.6774557108138138	Aph1c
chr6	71322788	71337494	14707	+	0	NA	NA	NA	NA	NA	Cd8b1
chr7	141949751	142004247	54497	+	1.2271265868804844	-2.9735843963577726	2.2059276035518494	-1.3479972740582644	0.17765925936068822	NA	Brsk2
chr3	138313286	138331134	17849	+	0	NA	NA	NA	NA	NA	Adh6a
chr16	84774123	84825928	51806	+	3.4364275712814507	0.18192310931993882	1.3499983275804097	0.1347580256977044	0.892803193677641	NA	Jam2
chr6	129342691	129365303	22613	+	0	NA	NA	NA	NA	NA	Clec12a
chr9	8021672	8042823	21152	-	29.70074682788784	-0.2719950608087741	0.42954572552508813	-0.6332156151158997	0.5265928499684969	0.9714931240596655	Cfap300
chr19	7417625	7425904	8280	+	47.599040700521044	0.0015955649607968412	0.3606889692143134	0.004423658877820552	0.9964704423906419	0.9996059145123684	2700081O15Rik
chr7	66689889	66717256	27368	+	104.09634296937577	-0.10706230370905594	0.24805253194703017	-0.43161141258545316	0.6660238623658339	0.9850001652251119	Lins1
chr14	54970684	54994626	23943	-	1.0943209423866391	1.381184511260568	2.652982909654608	0.5206156836646885	0.6026345215118953	NA	Myh7
chr5	130217081	130243765	26685	+	1278.1776564715242	0.05872064530263197	0.2464934884515163	0.23822392092999223	0.8117074248893905	0.9904325701838025	Tmem248
chr13	19749682	19824257	74576	-	0.22584060497641592	1.2845963968331366	3.5277336673715722	0.3641421144443305	0.7157518897067288	NA	Gpr141
chr9	7931999	8004596	72598	-	2742.1098316732277	0.060461891206401476	0.167482555093477	0.36100411277255645	0.7180963725618312	0.9882564125868316	Yap1
chr7	133776861	133881532	104672	+	1.3062052990580328	-0.719059447999026	1.6943292393568887	-0.424391807268791	0.6712800946299858	NA	Fank1
