rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
JAM3	3.70836608045261	-0.2394007941481917	1.1192257784134643	-0.21389857057040754	0.8306261549578582	0.9862891739650084
JAML	61.785200496144846	-0.004251787679146187	0.38280648370116765	-0.011106885228373728	0.9911381699615538	0.9977297729398771
JARID2	415.9503824696033	0.11864236530878033	0.35651080619956954	0.3327875712198358	0.7392946407498916	0.977038588226132
JAZF1	13.431366435714384	0.9920860869546745	0.8308973472844093	1.193993566349769	0.2324804847231391	0.8514688607422389
JCAD	2.2872216638379417	-3.5966512932071883	1.563087846219406	-2.3009911451274485	0.021392131596523933	NA
JCADP1	0	NA	NA	NA	NA	NA
JCHAIN	1350.3337311950468	0.6700438789318052	0.34675580497896635	1.9323220240608487	0.05331977169578149	0.6514053541373661
JCHAINP1	0	NA	NA	NA	NA	NA
JDP2	89.60853930569671	0.18415269249540805	0.47148510044361425	0.39058008900417246	0.6961076455419287	0.9722134526813018
JHY	16.198471780431934	0.35035010317893783	0.8926103203853745	0.3925006188900865	0.694688354156012	0.9722134526813018
JKAMP	281.05622454332723	0.07674513576348577	0.23734948405710954	0.32334233237692583	0.7464359977357499	0.9775058721557369
JKAMPP1	0	NA	NA	NA	NA	NA
JMJD1C	1345.8184171602873	-0.0644524733867302	0.2353579816903856	-0.27384868328586237	0.7842009092606396	0.9815356684714635
JMJD4	14.521404939094161	0.1315712685519985	0.8297618479086706	0.15856509778511793	0.8740115287603789	0.9874103181602251
JMJD6	191.5358138226929	-0.24800428609730493	0.20112366144646562	-1.2330935321765601	0.2175408702730027	0.8466811610919428
JMJD7	33.12423395623814	-0.22622037780036186	0.5278834500395627	-0.4285422810345874	0.6682563576457663	0.967005030744412
JMJD7-PLA2G4B	86.70280062831317	-0.6400912334361554	0.27133228812948523	-2.359067687258403	0.018320913710818697	0.5119417764018355
JMJD8	124.46535990609776	0.19173255751770488	0.3021428337679961	0.6345758895772089	0.525705057102322	0.9389307051112851
JMY	422.37081184598685	0.25180068086492896	0.21656948018272315	1.1626785115450278	0.24495996321147284	0.8567233256901807
JOSD1	526.3510847901895	-0.4014404295921204	0.20294796549223468	-1.978046089885442	0.04792350740774581	0.6352963800251586
JOSD2	32.81187353506321	-0.7082399381523692	0.4236229616781221	-1.6718639030962283	0.09455116218776953	0.7278998040282207
JPH1	5.700261623006065	-2.328141782276085	1.3309932677768739	-1.7491762269877775	0.08026056207335347	0.712509954863256
JPH2	5.3067090475442615	-1.988712835476429	1.1434163832561748	-1.7392726434556178	0.08198681689354241	0.7184015508680908
JPH3	0.6811734519319003	1.7456409635243766	2.537687124513406	0.6878865982578913	0.49152419668789016	NA
JPH4	49.724140730014916	-0.31082134316548393	0.5961440836378836	-0.5213862750574346	0.602097710616889	0.9547230265590431
JPT1	438.56992359138474	0.176293461030707	0.14384672379045083	1.225564659279436	0.22036254389245336	0.8477505741792377
JPT1P1	0	NA	NA	NA	NA	NA
JPT2	550.3192513642514	0.053925024944496566	0.231213937668542	0.23322566748463527	0.8155861755823577	0.9852244492937994
JRK	237.9163335833793	0.3832560065315749	0.21502485192433252	1.782380050964728	0.07468727642000131	0.7036910369976135
JRKL	241.62799470897704	0.05516940005289301	0.15230794768847009	0.3622227263263781	0.7171855978935706	0.9745127211249446
JSRP1	9.377659293992899	0.6681879171297298	1.1589266385512211	0.5765575618876396	0.5642383744392073	0.9499650030321923
JTB	464.0857768867391	0.00812893608296608	0.31591847248727073	0.02573111986445686	0.9794718020072207	0.9966872182728219
JTBP1	0	NA	NA	NA	NA	NA
JUN	245.47385576686096	-0.19336719590833443	0.36773277276879857	-0.5258361784085763	0.5990020353347021	0.9547230265590431
JUNB	1612.8954352623412	0.18739524633792012	0.2085860964857434	0.8984071781156726	0.368968511015389	0.9099144326191697
JUND	458.77648614048746	0.1022639416073604	0.27999692998379505	0.3652323674165962	0.7149379589918613	0.9745127211249446
JUP	341.48376661157835	0.5715979991669032	0.9231799301701883	0.6191620728383135	0.5358095945609582	0.94180538347013
KAAG1	0	NA	NA	NA	NA	NA
KALRN	70.24721319999104	-0.019676376378061473	0.6279609736995254	-0.03133375671762123	0.9750033696498733	0.9966872182728219
KANK1	18.655279687294453	0.11463183036656238	0.637602670018028	0.17978568120381494	0.8573208251922011	0.9870386313022188
KANK1P1	0	NA	NA	NA	NA	NA
KANK2	133.68592589929688	0.04719287995470446	0.4597787125746754	0.10264259450036975	0.9182466358291901	0.9921236302150845
KANK3	2.701275911977329	0.398013128046975	1.6553721411542552	0.24043725163179863	0.8099913024055622	0.9851167327791763
KANK4	0.21353551091562098	0.41425924665143493	3.160746997927919	0.1310637159263331	0.8957249040103498	NA
KANSL1	531.6209055147538	-0.31259236286491227	0.3181434084428485	-0.9825517504665402	0.32582810118354605	0.8957638975790817
KANSL1L	208.26614263181716	-0.351167657099388	0.33613844351541167	-1.0447113797124703	0.2961563837636899	0.8770918514978973
KANSL2	169.11208313588892	-0.5243853416909383	0.27647694967181863	-1.8966692967113166	0.05787159839988712	0.6632556274484571
KANSL3	319.8377527372518	-0.22168444637886323	0.27353520372192486	-0.8104421053029321	0.41768612661584614	0.9237867065195398
KANTR	174.56022396707675	-0.21031094914850157	0.298364031066882	-0.7048803717944063	0.48088468610368196	0.9350635704738189
KARS1	1118.2511949363002	-0.18082254379269214	0.13298898684184324	-1.3596805877447191	0.17393102372404518	0.8222835080752585
KARS1P1	0	NA	NA	NA	NA	NA
KARS1P2	0	NA	NA	NA	NA	NA
KARS1P3	0.08341491166398327	-0.15829423995657674	3.160746997927919	-0.050081275110076574	0.9600576213089703	NA
KASH5	3.9055138407315364	0.4795944210648089	1.1997878755070805	0.39973267846377614	0.6893534203834363	0.9717097771478144
KAT14	123.65145291853055	-0.04093235403810671	0.1654491175522418	-0.24740146483514494	0.8045975406431678	0.9841010899669064
KAT2A	329.8359200288383	-0.30761834569879903	0.21205989328250383	-1.4506201098997693	0.14688567240127248	0.7977855424046322
KAT2B	334.1271987010431	0.3995779274011732	0.18995010433658946	2.103594145403182	0.03541386509485856	0.6011243797017222
KAT5	252.50987418521893	-0.1024096752495404	0.15725937021996664	-0.6512150920246902	0.514907649400177	0.9375297879242339
KAT6A	798.7631233578143	-0.04105112290382148	0.20622391719661545	-0.199060921069999	0.842215089897141	0.9862891739650084
KAT6B	758.0360910385241	0.12134576681957247	0.2481790824044321	0.48894437695529747	0.6248810769038733	0.959276154728805
KAT7	483.662874979855	0.08534456762950753	0.26657102154389434	0.3201569590543601	0.7488493489959938	0.9775461353067152
KAT7P1	0.10362479983316486	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KAT8	197.3555755967448	-0.06636012101256986	0.15734782591588667	-0.42174158191447747	0.6732136498065341	0.968402597900716
KATNA1	135.23186767312257	0.06999444367987755	0.2046309168488963	0.3420521432328962	0.7323116516502055	0.9757176971005502
KATNAL1	216.9314241900492	0.817588018921425	0.41533561050394896	1.9684996861439394	0.049010572188713866	0.6365282425172304
KATNAL2	20.376984581961256	0.709375721419253	0.8405504540088191	0.8439418693262762	0.3987018899611613	0.9199266095532072
KATNB1	127.6099007205564	0.3200423771989604	0.28026653154746833	1.1419214967690685	0.25348665226453	0.8567233256901807
KATNBL1	394.77770474073225	0.062242312164136275	0.18998042873517004	0.3276248641953596	0.7431953197627933	0.9775058721557369
KATNBL1P1	0	NA	NA	NA	NA	NA
KATNBL1P2	0	NA	NA	NA	NA	NA
KATNBL1P3	0	NA	NA	NA	NA	NA
KATNBL1P4	0	NA	NA	NA	NA	NA
KATNBL1P5	0	NA	NA	NA	NA	NA
KATNBL1P6	0.552623297952894	-0.3306999388442558	2.5987074204885414	-0.12725554875357464	0.8987381411551156	NA
KATNIP	157.8843832751136	0.0013397761245213025	0.3217994841985258	0.004163388042271574	0.9966781065572824	0.9988927880355474
KAZALD1	4.827819456334368	-0.8263440058233257	0.8538139980898376	-0.9678267253430277	0.33313091417646035	0.9019331918727959
KAZN	34.24552097625983	0.5169612324369681	0.49472941579196666	1.0449373252031366	0.2960519374220662	0.8770918514978973
KBTBD11	0.6115078897277226	0.4135902973944682	1.9684071094106184	0.2101142062620906	0.8335785379718936	NA
KBTBD12	1.1990830419590972	-2.219122958311958	1.9632365728848296	-1.1303390477547606	0.25833338692021257	NA
KBTBD13	0.38956480718646275	0.4136282592217738	3.159858317649302	0.13090088783774403	0.8958537123341788	NA
KBTBD2	261.7429150845825	-0.3292584940984996	0.1867556835326828	-1.763044036305746	0.0778930628296256	0.7113656462990368
KBTBD3	34.43414718920147	-0.4533952353137554	0.4314768036320685	-1.050798632735718	0.2933510838951705	0.8762838398152347
KBTBD4	115.4996343059191	-0.47263126021478563	0.17876452178494406	-2.6438761757400995	0.008196263382869426	0.43082764894466286
KBTBD6	100.71533279772959	-0.3594753076476417	0.22474314647444332	-1.5994939702800657	0.10971088732930574	0.7552877896223389
KBTBD7	122.81288859528269	-0.3284327133580774	0.19224201625968	-1.7084335659194887	0.08755592349621201	0.7247618999066553
KBTBD8	156.01398791589037	0.0740567635153859	0.453928194396551	0.1631464280685108	0.8704031451523401	0.9874103181602251
KCMF1	521.9510035508845	-0.04332124271424896	0.2835170088172761	-0.1527994489465324	0.8785564323089688	0.9874103181602251
KCNA1	18.83150140647545	0.26443346730270056	1.0855950624616435	0.24358388910049375	0.8075531071572204	0.9847555855810445
KCNA10	0	NA	NA	NA	NA	NA
KCNA2	5.0742995034916625	-0.3930876685153002	0.777783283310344	-0.5053948534896114	0.6132815328570687	0.9580087938663033
KCNA3	29.309919750010987	0.6152374984174394	0.5276909847570703	1.16590488787803	0.2436529025455837	0.8567233256901807
KCNA4	0.2148592409088555	1.5729196306830193	3.160746997927919	0.4976417383973388	0.6187365795675099	NA
KCNA5	0	NA	NA	NA	NA	NA
KCNA6	1.2611816983046598	0.7279664132621687	2.3294036252620476	0.31251192595713234	0.754651501004327	NA
KCNA7	0.17344568925070364	-0.7439046506197923	3.1598255191573834	-0.2354258632667053	0.8138782141358263	NA
KCNAB1	0.28523867532666186	-0.3317534401240663	3.1582601024556527	-0.10504310264569942	0.9163416069209239	NA
KCNAB2	1368.9509612400523	-0.16379644502650806	0.1928563218444209	-0.849318515773853	0.39570408060390483	0.9193221805283223
KCNAB3	27.375859751159222	0.10272938305112304	0.3937616706737645	0.26089228765040307	0.7941755725058347	0.9828460028056054
KCNB1	1.0148310872692996	1.7167601032211164	1.7387861091330896	0.9873325386047886	0.3234796441753691	NA
KCNB2	0.06875240287083809	-0.15829423995657674	3.160746997927919	-0.050081275110076574	0.9600576213089703	NA
KCNC1	0	NA	NA	NA	NA	NA
KCNC2	0.49304114308009456	-0.17138671119497553	3.141644897757184	-0.05455317732355056	0.956494442253375	NA
KCNC3	65.85365567825488	0.5275080021300937	0.40459693792552504	1.3037864419705352	0.19230640658457543	0.8340037769434038
KCNC4	251.75543973542742	0.022942909047362695	0.44160979357341795	0.051952899100613854	0.9585662237665172	0.9942195391613965
KCND1	38.90878928129872	0.014472131729168607	0.4335997736613263	0.03337670498987026	0.9733741860356806	0.9966872182728219
KCND2	140.3762237599369	-0.3153508204561422	0.27363872392118616	-1.1524349183376912	0.24914239906400337	0.8567233256901807
KCND3	0	NA	NA	NA	NA	NA
KCNE1	0.43428695725256977	-0.985556365560547	2.6853137843250394	-0.3670172071932626	0.7136061828415085	NA
KCNE2	0.24571261958501073	1.572919630683019	3.160746997927919	0.4976417383973387	0.6187365795675099	NA
KCNE3	0.09001093617193019	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
KCNE4	0.29550551105377887	1.009648553157923	3.160746997927919	0.31943352435984756	0.7493977925738593	NA
KCNE5	0.9933570475028831	1.7287968110046774	1.7396906480570733	0.9937380608072117	0.3203504078551836	NA
KCNF1	0	NA	NA	NA	NA	NA
KCNG1	0.31120371617371095	0.7187992828055426	3.1540156410663838	0.22789972042196788	0.8197242000750911	NA
KCNG2	0	NA	NA	NA	NA	NA
KCNG3	0.2828618728583342	-0.14856093030084558	3.1599083912351125	-0.04701431557728723	0.96250181796473	NA
KCNG4	0.11263029044477071	-0.15829423995657674	3.160746997927919	-0.050081275110076574	0.9600576213089703	NA
KCNH2	0.5906914228322254	-1.5707585783941942	2.5174256696213066	-0.6239543027423254	0.5326575963448807	NA
KCNH3	17.94124816636407	0.08322920366510243	0.838309077504658	0.09928224076118271	0.9209141785642834	0.9922331401245627
KCNH4	9.613978512569476	0.3259315703599638	0.7251118304555537	0.4494914531392989	0.6530771722309012	0.966317399285555
KCNH5	0.3542724467581511	-1.2175167436548293	3.128263896625647	-0.38919886041843327	0.697129046385705	NA
KCNH6	0	NA	NA	NA	NA	NA
KCNH7	0.10362479983316489	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KCNH8	1.6614330113445588	1.2160430409451954	1.9026945051214101	0.6391162836030791	0.5227472875168202	NA
KCNIP1	0	NA	NA	NA	NA	NA
KCNIP2	63.369618037553785	1.1911430611083533	0.5219301063981995	2.2821888343026275	0.022478194028064953	0.552189386585878
KCNIP3	0.18048989258635842	0.4686240596500946	3.160746997927919	0.14826370473730072	0.8821346581603338	NA
KCNIP4	0.10362479983316489	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KCNJ1	0.06875240287083803	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
KCNJ10	0.33728443849796386	-1.4765710622949773	3.1193628365691395	-0.4733566243031214	0.6359587703228247	NA
KCNJ11	3.5274688562542336	1.3659252331809095	1.0755329808731915	1.2699984635263883	0.20408517745387	0.8446880608571203
KCNJ12	10.393043981316865	-3.322822622720739	1.2850652821347284	-2.5857228180664276	0.009717504134036613	0.4401326176368264
KCNJ13	0.10362479983316489	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KCNJ14	12.536267746062052	-0.8796904260448521	0.48562509438561263	-1.8114599846982584	0.07006967786344981	0.6919423034132152
KCNJ15	44.07386259972256	0.0467264824584105	1.5324500591104455	0.030491357405496283	NA	NA
KCNJ16	0	NA	NA	NA	NA	NA
KCNJ18	0	NA	NA	NA	NA	NA
KCNJ2	18.674390731433505	2.4350862439137018	1.5086975546920856	1.6140320744476089	NA	NA
KCNJ3	14.73167734948723	-1.4644977259920875	1.102888034764479	-1.3278752510039065	0.18421932195180304	0.8311080438498625
KCNJ4	0.276884275533252	-0.1598674522954705	3.159893144423693	-0.050592676710473836	0.9596500984921913	NA
KCNJ5	0.7232423572705934	0.4779220925105017	3.019112857493958	0.15829884971812724	0.8742213145070991	NA
KCNJ6	0.41449919933265933	2.4003618318132176	3.119763322385491	0.7694051066597606	0.441652857988335	NA
KCNJ8	0.19356911834167775	0.4158484347765996	3.160746997927919	0.13156650470575976	0.895327180539001	NA
KCNJ9	0.10362479983316478	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
KCNK1	173.49388024801914	0.6524358863792615	0.5663091981214102	1.152084212199899	0.24928647006703994	0.8567233256901807
KCNK10	0.43731153160501635	-2.0247622849742797	3.095730301100254	-0.6540499617342824	0.5130796176789268	NA
KCNK12	0.3774075342986078	-0.6523611714545287	2.794934196884771	-0.23340841876765803	0.8154442764678369	NA
KCNK13	0.7089689230463361	-2.746000977482033	2.8539521648728616	-0.962174843461107	0.335961783553981	NA
KCNK15	0	NA	NA	NA	NA	NA
KCNK16	0	NA	NA	NA	NA	NA
KCNK17	0.13515401703071328	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
KCNK18	0	NA	NA	NA	NA	NA
KCNK2	0.20724959966632978	1.5729196306830198	3.160746997927919	0.4976417383973389	0.6187365795675099	NA
KCNK3	0	NA	NA	NA	NA	NA
KCNK4	0.631822886751703	-0.7924148282937545	2.155266547059173	-0.3676644215421948	0.7131234726135064	NA
KCNK5	70.96122274423351	-1.0236900507561386	0.5042737845878557	-2.030028294238621	0.04235366332074649	0.62036069739283906
KCNK6	38.37179608717698	-0.5510747732031956	0.44428443430430464	-1.2403647993342637	0.2148404946714832	0.8466811610919428
KCNK7	0.4771964891565915	-1.1321130886122113	2.6287111560779826	-0.4306723034193363	0.666706660116663	NA
KCNK9	1.2288312223160127	0.9641257893575439	1.625281444558656	0.5932054368708747	0.553043674514615	NA
KCNMA1	82.34473217396898	-0.18052686861249637	0.6511517058038954	-0.27724241064472444	0.7815939764474336	0.9814510868547133
KCNMB1	11.820828337153937	0.18638299026896185	0.8215515673787679	0.22686706187370936	0.8205271150890008	0.985652251565503
KCNMB2	28.1462673038466	-0.674836142944989	0.7789139727469203	-0.8663808412180742	0.3862813468784348	0.9154233877112469
KCNMB3	79.92621475891796	0.25273852963190707	0.41296618244078964	0.6120078117247392	0.540532589179117	0.943654221738346
KCNMB3P1	0.3941430722575244	0.411949535364026	3.1598420089829586	0.13037029515808546	0.8962734670170392	NA
KCNMB4	8.6276785425544	2.183063782271232	1.0490153031606582	2.0810599956871103	0.03742841490371721	0.6094961860353227
KCNN1	33.129283200429995	-0.6018731731792063	0.48615057568851927	-1.2380385898479969	0.21570175235193906	0.8466811610919428
KCNN2	3.9040662684247374	0.9632047497061995	1.1698545658142863	0.8233542680031799	0.4103065613872579	0.9237867065195398
KCNN3	1179.2587564022963	0.4997883688666705	0.33574633389901143	1.4885892068057578	0.13659557549892087	0.7856280950645169
KCNN4	237.21592183518564	-0.17064450201438022	0.21148386534921937	-0.8068913518891767	0.4197290817131479	0.9237867065195398
KCNQ1	7.828440106209437	1.8613801664158025	1.338106382311611	1.3910554429911794	0.16420861488698874	0.8145583045167968
KCNQ2	9.4052740394689	-1.590574509372615	1.2181437791202938	-1.305736265813613	NA	NA
KCNQ3	0	NA	NA	NA	NA	NA
KCNQ4	8.496464672525635	0.4746464920858508	0.5866168779354679	0.8091251887540565	0.4184431409435096	0.9237867065195398
KCNQ5	273.3193299889354	0.011008286162355933	0.298117694516272	0.03692597375079685	0.9705440298081138	0.9963169644702962
KCNRG	3.767018252921502	0.3835949531558964	0.9987187538058926	0.38408706324388353	0.7009139195314402	0.9722360765416775
KCNS1	0.4295879285160909	0.427482730347229	3.1599265829819108	0.13528248809623566	0.8923885302653771	NA
KCNS2	0	NA	NA	NA	NA	NA
KCNS3	0.08341491166398327	-0.15829423995657674	3.160746997927919	-0.050081275110076574	0.9600576213089703	NA
KCNT1	0	NA	NA	NA	NA	NA
KCNT2	0.30828801326698313	1.0853367780581484	3.1588757308968676	0.34358324622982234	0.731159726065081	NA
KCNU1	0.12378247150370777	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
KCNV1	6.919677743520192	-1.9410659657898153	1.6828299112063103	-1.1534534493734976	0.24872431387077007	0.8567233256901807
KCNV2	1.4472637332708034	-0.46342711314478635	1.3646073533482084	-0.3396047309929255	0.7341542148632048	NA
KCP	52.04066640171946	-0.30216743487579634	0.41670733760896167	-0.7251310634691784	0.46837162912598723	0.9307599793743705
KCTD1	84.92892569077804	0.08199156478320932	0.3648255349078252	0.22474184764486085	0.8221801075429059	0.9860801392747394
KCTD10	439.36327711904903	0.06332900079235108	0.2279920686296689	0.2777684380557	0.7811901208710123	0.9814510868547133
KCTD10P1	0	NA	NA	NA	NA	NA
KCTD11	63.157826262909246	-0.06005993394829532	0.2315099846694921	-0.25942697043515417	0.7953058224478206	0.9828460028056054
KCTD12	157.05410755863232	-0.34291392157693534	0.3181764536572192	-1.0777476385677696	0.28114639253902873	0.871126843240032
KCTD13	215.60570160815746	-0.19341444348229972	0.2193492800284958	-0.8817646607145149	0.3779040859054065	0.9134135973130919
KCTD14	4.679511886471921	-1.413014863780144	0.9490317637106973	-1.4889015497808853	0.136513295412517	0.7856280950645169
KCTD15	2.2142682951960206	-1.5940018619504182	1.6889860315564096	-0.9437626079604323	0.3452909723957352	NA
KCTD16	3.3688493663086674	0.5613587442012339	0.9662342755640055	0.5809758134211915	0.5612567546560194	0.9478404724126489
KCTD17	24.918472051976348	-0.41319263720525257	0.4230263569672208	-0.9767538840074445	0.3286910116923119	0.8966967753473649
KCTD18	253.28305533515368	-0.11073909360562702	0.14164587470106274	-0.7818024622272756	0.434330673800837	0.9247865592197324
KCTD19	21.676817500021325	-0.005282397739479807	1.0313973612671075	-0.005121593226678608	0.9959135777026931	0.9987190244073488
KCTD2	181.85744671729438	-0.25560030620909197	0.21865526141815209	-1.1689648104112478	0.24241780947858022	0.8567233256901807
KCTD20	1150.0972801711948	-0.07007029354875821	0.20565404172705723	-0.340719263090171	0.7333149356352238	0.9758720276595686
KCTD21	56.01272845999412	0.32096445161649345	0.42477513621696406	0.7556102611725212	0.4498829019090503	0.9257038135272323
KCTD3	184.58251479032845	-0.212046073175529	0.28244773566270315	-0.7507444613709092	0.4528064595736016	0.9265067267683483
KCTD4	0.11263029044477066	-0.1582942399565769	3.160746997927919	-0.05008127511007662	0.9600576213089703	NA
KCTD5	414.5353931744101	0.5279968549682582	0.34370964462980363	1.5361711933831337	0.12449639910064252	0.7704120785197757
KCTD5P1	0.6114045101662923	-0.5901579216036732	2.169891480004272	-0.2719757771492385	0.7856406445612445	NA
KCTD6	41.0670732180119	0.16186086115529016	0.30576300457232536	0.5293670546627675	0.5965508478116877	0.9547230265590431
KCTD7	218.6207185841664	0.056611501202203686	0.2715987531219891	0.2084380011007507	0.8348869872743995	0.9862891739650084
KCTD8	0.17258829763957834	0.4222204498673161	3.160746997927919	0.13358248861554242	0.8937327321300338	NA
KCTD9	405.48802826888516	-0.2609489452877406	0.21182124380232828	-1.2319300019371915	0.2179752330258671	0.8466811610919428
KCTD9P1	0.11065390056386115	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KCTD9P2	0.06875240287083803	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
KCTD9P3	0	NA	NA	NA	NA	NA
KCTD9P4	0.08341491166398327	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
KCTD9P5	0	NA	NA	NA	NA	NA
KCTD9P6	0	NA	NA	NA	NA	NA
KDELR1	571.0281238330065	0.3448381396719383	0.13792340395883712	2.5002148277521803	0.0124118015428289	0.45713759303621526
KDELR2	666.7933730869445	-0.02138053548379865	0.16809002575107213	-0.1271969314554185	0.8987845339995484	0.9903700334448489
KDELR3	7.497118320193318	-0.18000747725486602	0.8832570434440331	-0.203799651065304	0.8385100655286235	0.9862891739650084
KDF1	0	NA	NA	NA	NA	NA
KDM1A	898.0332541606341	-0.15455158241891165	0.16140897121299455	-0.9575154420318192	0.33830715600819694	0.9032188227661667
KDM1B	339.0193266857314	-0.024128100957225656	0.3599308658053939	-0.06703537609433904	0.946553540478042	0.9934943575178125
KDM2A	1145.2164129502166	-0.04859357023352433	0.15971956530473444	-0.30424306590624	0.7609427170838944	0.98049644139297
KDM2B	985.6157005098313	-0.08531573905038153	0.16975126678214794	-0.5025926502208221	0.6152506977522318	0.9580087938663033
KDM3A	873.5007980310429	-0.2224973308003424	0.2136264269737099	-1.0415253110408675	0.2976318123415033	0.8779400781740383
KDM3AP1	0.11065390056386115	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KDM3B	897.0222325271546	0.010813133736181181	0.1458583518063858	0.07413448460280608	0.9409033760010328	0.9930630819591508
KDM4A	326.59326532009663	-0.1136008378711325	0.1870358782881596	-0.6073745792029895	0.5436023547635302	0.943663678250626
KDM4B	828.6341928673446	-0.3231610132761256	0.17967219368193432	-1.7986145026325173	0.07207968165094371	0.6948447366749713
KDM4C	487.84200338541217	-0.17743689312552133	0.19383300812081627	-0.915411130672464	0.3599758372305824	0.9063257596425641
KDM4D	24.629710369052376	0.32580490356238034	0.4196475386115138	0.7763774920266893	0.43752613035992244	0.9247865592197324
KDM4E	0	NA	NA	NA	NA	NA
KDM4F	0	NA	NA	NA	NA	NA
KDM5A	966.2605749799325	0.06090837777953814	0.1706827576862449	0.35685138091981194	0.7212030687825493	0.9745127211249446
KDM5B	262.01096995414923	-0.17768916956793518	0.46819623038458247	-0.3795185822448399	0.7043028079622102	0.9727908585328088
KDM5C	1076.0363591073544	-0.9050142979139953	0.11264186325720603	-8.034440054027595	9.400722673445825e-16	1.1949173129101774e-12
KDM5D	347.65874430334435	11.178600758613008	0.9319021207241206	11.99546659463211	3.7529628264262085e-33	7.496275177013036e-30
KDM5DP1	0.25878371068298206	1.572919630683019	3.160746997927919	0.4976417383973387	0.6187365795675099	NA
KDM6A	445.6670697499512	-0.49485057013415246	0.21989998422915671	-2.2503438182081497	0.02442712840984296	0.5710192903164083
KDM6B	632.0194146568707	-0.16479996868318478	0.3159384550866191	-0.5216204802862712	0.6019346008262094	0.9547230265590431
KDM7A	31.904889485019375	0.5822304318805132	0.5672498528103719	1.0264091369894972	0.3046987729995572	0.881319454712414
KDM8	20.775566548408428	-0.0470422825260533	0.5130776152292669	-0.09168648393485775	0.9269471364128389	0.9923263441351693
KDR	0.09001093617193022	-0.15829423995657657	3.160746997927919	-0.05008127511007652	0.9600576213089704	NA
KDSR	238.41731815928028	-0.14757591380606713	0.20546906871958523	-0.7182390747459511	0.4726098887204481	0.9307954128385514
KEAP1	233.5792074970433	-0.05366131183740022	0.140046022972251	-0.38316912325338065	0.7015943702357768	0.9722360765416775
KEL	8.571414475021658	1.2714432841182175	1.034408916937515	1.229149578372226	0.21901572952579978	0.8471258739139529
KERA	0.13515401703071328	0.9958473795943937	3.160746997927919	0.3150670965588952	0.7527107103058565	NA
KHDC1	14.370772447377183	0.0865513323624321	0.7289194385298355	0.11873922931318487	0.9054819558897087	0.990645438751949
KHDC1L	0.10362479983316486	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KHDC1P1	0	NA	NA	NA	NA	NA
KHDC3L	0	NA	NA	NA	NA	NA
KHDC4	844.0216642067251	0.018008141312825323	0.14362259045081568	0.12538515881310683	0.900218636940004	0.9904594728507944
KHDRBS1	2133.1918524676134	-0.09175850468689732	0.12015552883819952	-0.7636644403642765	0.44506723682718186	0.9247865592197324
KHDRBS2	0.919346813371531	2.085694085319085	2.838547467587223	0.73477513028589	0.4624764556352094	NA
KHDRBS3	9.102492740449884	2.7703421796876393	1.064891104862527	2.601526265960574	0.00928099577514321	0.4401326176368264
KHK	15.221766757604998	0.8280938278952351	0.5946601457645142	1.3925497341521198	0.16375599225094115	0.8142962508100088
KHNYN	767.9911303558299	-0.19081599919579165	0.16045790597333026	-1.1891966185044645	0.2343623048628538	0.8529031094722598
KHSRP	1782.7360746411152	-0.10635653803321737	0.1846760604980008	-0.5759086356207427	0.5646769383033556	0.9502121737101358
KHSRPP1	0.1077095635922164	0.9958473795943941	3.160746997927919	0.3150670965588953	0.7527107103058563	NA
KIAA0040	412.2909462827054	0.4331767644173774	0.19309315432264884	2.2433564045132384	0.024873840787708847	0.5731332635117619
KIAA0100	1332.271253823618	-0.5561780058649718	0.18551970953705638	-2.9979456482163087	0.0027180614292284275	0.2898403663861256
KIAA0232	616.4192455780103	-0.1142170712509827	0.17728881499451798	-0.6442429617148405	0.5194178960587854	0.9375297879242339
KIAA0319	0	NA	NA	NA	NA	NA
KIAA0319L	549.842418435542	-0.31047459422374285	0.19630089684221144	-1.5816259590158945	0.11373498430479735	0.7595026922087972
KIAA0408	46.9681347059323	0.47434149251612956	1.4456845074948528	0.3281085811302563	0.7428295660338755	0.9775058721557369
KIAA0513	67.2164528365076	-0.48203650468811293	0.4439945680286932	-1.0856810857581511	0.2776201116027638	0.867509445481222
KIAA0586	449.9086833948617	-0.013516883485062052	0.2980809622576625	-0.045346349470577724	0.9638312438769978	0.9947068535494674
